"area"	"name"	"title"	"intent"	"description"	"related_areas"	"jurisdictions"	"procedures"	"phases"	"client_sides"	"deliverables"	"triggers"	"exclusions"	"required_inputs"	"alternatives"	"official_sources"	"legal_cutoff"	"review_status"	"risk_level"	"path"
"Penal"	"denuncia-mp"	"Denúncia (peça acusatória do Ministério Público — CPP, art. 41)"	"mp"	"Use ao elaborar, estruturar ou revisar a DENÚNCIA — peça acusatória inicial da ação penal pública, oferecida pelo Ministério Público (CF 129, I; CPP 24 e 41): requisitos do art. 41, justa causa e lastro probatório mínimo, individualização de condutas (inclusive crimes societários), capitulação, rol de testemunhas, cumulação com cautelares e o dever de análise prévia de arquivamento (art. 28) e ANPP (art. 28-A). Aciona com: denúncia, oferecer denúncia, denunciar, peça acusatória, exordial acusatória, art. 41 CPP, art. 46 CPP (prazo 5/15 dias), justa causa, lastro probatório mínimo, individualização da conduta, denúncia geral, autoria coletiva, crimes societários, capitulação, classificação do crime, rol de testemunhas, pedido de preventiva na denúncia, medidas assecuratórias, valor mínimo de reparação (art. 387 IV), aditamento da denúncia, mutatio libelli (art. 384), art. 569 CPP, arquivamento (art. 28), ANPP na denúncia (art. 28-A), suspensão condicional do processo (art. 89 Lei 9.099), denúncia oral (JECRIM), atuação como Promotor de Justiça ou Procurador da República, assistente de acusação, prova de segunda fase do MP."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/denuncia-mp/SKILL.md"
"Penal"	"depoimento-especial-lei-13431"	"Depoimento Especial e Escuta Especializada (Lei 13.431/2017)"	"especial lei 13431"	"Use ao atuar pela defesa no depoimento especial e na escuta especializada de criança ou adolescente vítima/testemunha de violência (Lei 13.431/2017): requerer ou fiscalizar a produção antecipada obrigatória (art. 11, §1º — menor de 7 anos ou violência sexual), controlar a revitimização e a vedação de novo depoimento, apresentar perguntas em bloco, protestar contra violações do protocolo e construir a tese de nulidade/impugnação do valor probatório. Aciona com: depoimento especial, escuta especializada, Lei 13.431, Lei 13.431/2017, art. 11 da Lei 13.431, art. 12 da Lei 13.431, produção antecipada de prova com criança, oitiva de criança vítima, criança testemunha, adolescente vítima, revitimização, vedação de novo depoimento, sala de depoimento especial, profissional especializado, entrevista forense, protocolo de entrevista forense, perguntas complementares em bloco, transmissão em tempo real, gravação audiovisual do depoimento, depoimento sem dano, violência sexual contra vulnerável, estupro de vulnerável, menor de 7 anos, sugestionabilidade infantil, falsas memórias, contaminação do relato, assistente técnico psicólogo do testemunho, nulidade do depoimento especial, Decreto 9.603/2018, Resolução CNJ 299/2019, Lei Henry Borel."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/depoimento-especial-lei-13431/SKILL.md"
"Penal"	"djen-api-oficial"	"DJEN — API Oficial do CNJ (Comunica PJe)"	"api oficial"	"Consulta intimações e comunicações do DJEN (Diário de Justiça Eletrônico Nacional) via API REST oficial do CNJ — alternativa robusta ao scraping, com dados estruturados e certidão oficial de ciência."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/djen-api-oficial/SKILL.md"
"Penal"	"eca-defesa-ato-infracional"	"ECA — Defesa na Apuração de Ato Infracional"	"defesa ato infracional"	"Use ao defender adolescente na apuração de ato infracional (ECA, Lei 8.069/90, arts. 171-190) — oitiva informal, remissão (pré-processual e judicial), defesa prévia, audiência de apresentação, memoriais do rito infracional, liberação da internação provisória e HC em favor de adolescente. Aciona com: ato infracional, ECA, adolescente apreendido, menor apreendido, medida socioeducativa, MSE, internação, internação provisória, 45 dias, art. 108 ECA, art. 122 ECA, art. 112 ECA, remissão, oitiva informal, representação do MP, audiência de apresentação, defesa prévia, SINASE, Lei 12.594/2012, Súmula 492 STJ, Súmula 338 STJ, Vara da Infância e Juventude, ato análogo a tráfico/roubo/furto, internação-sanção, semiliberdade, liberdade assistida, socioeducativo."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/eca-defesa-ato-infracional/SKILL.md"
"Penal"	"eca-execucao-medida-socioeducativa"	"Execução de medida socioeducativa (SINASE)"	"execucao medida socioeducativa"	"Use na EXECUÇÃO da medida socioeducativa (Lei 12.594/2012 — SINASE; ECA, arts. 112-125): fiscalizar o PIA e a individualização, cobrar a reavaliação periódica (máx. a cada 6 meses — art. 42 do SINASE), pedir progressão de meio (internação → semiliberdade → meio aberto), impugnar regressão e unificação, atacar excesso de prazo (teto de 3 anos e liberação compulsória aos 21 — art. 121, §§ 3º a 5º), postular remissão como extinção (art. 188) ou extinção pela maioridade, e manejar os incidentes de execução com defesa técnica assegurada. Aciona com: execução de medida socioeducativa, SINASE, Lei 12.594, Lei 12.594/2012, PIA, plano individual de atendimento, reavaliação da medida, reavaliação a cada 6 meses, art. 42 SINASE, progressão socioeducativa, regressão de medida, internação, semiliberdade, liberdade assistida, prestação de serviços à comunidade, unificação de medidas, prazo máximo de internação, teto de 3 anos, liberação compulsória aos 21 anos, art. 121 ECA, art. 122 ECA, remissão extintiva, art. 188 ECA, extinção da medida pela maioridade, incidente de execução, defesa na execução da MSE, agravo em execução socioeducativa, Vara da Infância e Juventude, transferência de unidade, falta disciplinar em unidade de internação."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/eca-execucao-medida-socioeducativa/SKILL.md"
"Penal"	"embargos-de-declaracao"	"Embargos de Declaração (EDs)"	"de declaracao"	"Use ao elaborar, redigir, estruturar ou revisar a peça criminal de EMBARGOS DE DECLARAÇÃO (embargos declaratórios, EDs) no processo penal brasileiro — recurso que visa a INTEGRAÇÃO (não a reforma) de decisões judiciais com vício de ambiguidade, obscuridade, contradição ou omissão. Aciona com: embargos de declaração, embargos declaratórios, EDs, opor embargos, art. 382 CPP (sentença), art. 619 CPP (acórdão), art. 83 da Lei 9.099, omissão, obscuridade, contradição, ambiguidade, integração da decisão, petição única. Aciona também quando o cenário descreve sentença ou acórdão com vício de integração, prazo de 2 dias (CPP) ou 5 dias (JECRIM), em provas de OAB, concursos, prática forense. Use mesmo sem nomeação explícita quando o contexto revelar decisão incompleta, obscura, contraditória ou ambígua a ser integrada."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/embargos-de-declaracao/SKILL.md"
"Penal"	"embargos-infringentes-e-de-nulidade"	"Embargos Infringentes e de Nulidade"	"infringentes e de nulidade"	"Use ao elaborar, redigir, estruturar ou revisar a peça criminal de EMBARGOS INFRINGENTES E DE NULIDADE no processo penal brasileiro — recurso privativo da defesa que visa reformar decisão de tribunal NÃO UNÂNIME (2x1) e desfavorável ao réu. Aciona com: embargos infringentes, embargos de nulidade, embargos infringentes e de nulidade, opor embargos, art. 609 parágrafo único CPP, decisão não unânime, voto vencido, dois a um contra o réu, recurso privativo da defesa, relator do acórdão impugnado. Aciona também quando o cenário descreve julgamento de apelação, RESE ou agravo em execução decidido por maioria (2x1) contra o réu, prazo de 10 dias, em provas de OAB, concursos, prática forense. Use mesmo sem nomeação explícita quando o contexto revelar acórdão não unânime desfavorável ao réu a ser atacado."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/embargos-infringentes/SKILL.md"
"Penal"	"embargos-prequestionamento"	"Embargos de Declaração com Fins de Prequestionamento"	"prequestionamento"	"Use ao elaborar, redigir, estruturar ou revisar EMBARGOS DE DECLARAÇÃO COM FINS DE PREQUESTIONAMENTO no processo penal — os EDs opostos contra acórdão como etapa obrigatória de preparação do Recurso Especial (REsp) e do Recurso Extraordinário (RE), provocando pronunciamento expresso do tribunal sobre cada dispositivo de lei federal ou da Constituição que será invocado nas instâncias superiores. Aciona com: prequestionamento, embargos prequestionadores, EDs prequestionadores, prequestionar, prequestionamento explícito/implícito/ficto, Súmula 282 do STF, Súmula 356 do STF, Súmula 211 do STJ, Súmula 98 do STJ, art. 1.025 do CPC, art. 619 do CPP, art. 105, III, da CF, art. 102, III, da CF, preparar REsp, preparar RE, viabilizar recurso especial/extraordinário. Aciona também quando o cenário descrever acórdão que não enfrentou dispositivo legal ou tese suscitada e a parte pretende subir ao STJ/STF, quando se perguntar 'preciso opor embargos antes do REsp?', em provas de OAB, concursos e prática forense. Use mesmo sem nomeação explícita quando o contexto revelar necessidade de pronunciamento expresso do tribunal sobre matéria federal ou constitucional antes de recorrer às Cortes Superiores."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/embargos-prequestionamento/SKILL.md"
"Penal"	"excecoes-processuais"	"Exceções Processuais (CPP, arts. 95-112)"	"processuais"	"Use ao redigir exceções processuais no processo penal (CPP, arts. 95-112) — exceção de suspeição e de impedimento (juiz, MP, peritos, serventuários, jurados), exceção de incompetência do juízo (absoluta × relativa, declinatória de foro), litispendência, ilegitimidade de parte e coisa julgada —, e ao suscitar questão prejudicial (CPP 92-94) com pedido de suspensão do processo. Aciona com: exceção de suspeição, exceção de impedimento, juiz suspeito, juiz impedido, imparcialidade do julgador, art. 254, art. 252, exceção de incompetência, declinatória de foro, incompetência absoluta, incompetência relativa, litispendência, coisa julgada, ne bis in idem, ilegitimidade de parte, arts. 95 a 112 do CPP, autos apartados, recusa de jurado, questão prejudicial, suspensão por prejudicial, arguição na resposta à acusação."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/excecoes-processuais/SKILL.md"
"Penal"	"execucao-indulto-comutacao"	"Indulto / Comutação / Anistia (clemência soberana)"	"indulto comutacao"	"Use ao elaborar pedido de indulto, comutação ou anistia na execução penal — decreto presidencial natalino anual (CF 84, XII), requisitos objetivo/subjetivo, vedações (CF 5º XLIII; Lei 8.072/90), cômputo de prisão provisória (Tema 1277), falta grave e Súmulas 535/441 STJ, efeitos (Súmula 631/STJ). Aciona com: indulto, comutação, anistia, graça, indulto natalino, decreto de indulto, extinção da pena, art. 107 II CP, requisito do indulto, falta grave indulto, Súmula 535, Súmula 631, Conselho Penitenciário, LEP 187-193."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/execucao-indulto-comutacao/SKILL.md"
"Penal"	"execucao-livramento-condicional"	"Livramento Condicional (execução penal)"	"livramento condicional"	"Use ao elaborar pedido de livramento condicional na execução penal — antecipação da liberdade na fase final da pena, sob período de prova (CP, arts. 83-90; LEP, arts. 131-146). Aciona com: livramento condicional, frações 1/3 / 1/2 / 2/3 (art. 83 I/II/V), período de prova, audiência admonitória, revogação do livramento, falta grave não interrompe (Súm. 441), reincidente específico, tráfico privilegiado, hediondo com resultado morte, data-base/última prisão efetiva, extinção da pena (art. 90)."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/execucao-livramento-condicional/SKILL.md"
"Penal"	"execucao-progressao-regime"	"Progressão de Regime (execução penal)"	"progressao regime"	"Use ao elaborar pedido de progressão de regime na execução penal — transferência fechado→semiaberto→aberto (art. 112 LEP red. Lei 13.964/19; art. 33, §2º, CP). Aciona com: progressão de regime, semiaberto, aberto, percentual de cumprimento, lapso da progressão, falta grave/nova data-base (Súm. 534), exame criminológico (SV 26/Súm. 439), progressão especial da mulher, falta de vaga (SV 56), reincidência específica."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/execucao-progressao-regime/SKILL.md"
"Penal"	"execucao-provisoria-pena"	"Execução Provisória da Pena (guia provisória e benefícios antes do trânsito)"	"provisoria pena"	"Use ao elaborar pedido de expedição de guia de execução provisória (guia de recolhimento provisória) para preso cautelar com condenação recorrível, e a fruição antecipada de benefícios da execução — progressão de regime e livramento condicional ANTES do trânsito em julgado (Súmulas 716 e 717 do STF; Res. CNJ 417/2021). Aciona com: execução provisória da pena, guia provisória, guia de recolhimento provisória, preso preventivo condenado, condenação recorrível, sentença pendente de recurso, Súmula 716, Súmula 717, Res. CNJ 417/2021, detração (art. 42 do CP; art. 387, §2º, do CPP), preso provisório (art. 2º, parágrafo único, LEP), competência do juízo da execução (art. 66 LEP; Súmula 192/STJ), progressão antes do trânsito, autuação da execução provisória, atestado de pena a cumprir, PEC provisório, carta de guia provisória, réu preso condenado sem guia, benefícios antes do trânsito em julgado."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/execucao-provisoria-pena/SKILL.md"
"Penal"	"execucao-remicao"	"Remição de Pena e Efeitos da Falta Grave"	"remicao"	"Use ao elaborar pedido de remição de pena na execução penal (trabalho, estudo, leitura — arts. 126-130 LEP) e ao enfrentar os efeitos da falta grave (art. 127 LEP; SV 9/STF; Súmulas 533/534/535/441 STJ). Aciona com: remição, dias remidos, trabalho do preso, estudo/EaD/ENEM/ENCCEJA, leitura, falta grave, revogação de dias remidos, PAD, regressão por falta grave."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/execucao-remicao/SKILL.md"
"Penal"	"execucao-saida-temporaria"	"Saída Temporária (e Trabalho Externo)"	"saida temporaria"	"Use ao elaborar pedido de saída temporária na execução penal (regime semiaberto — arts. 122-125 LEP) e ao distingui-la da permissão de saída (art. 120) e do trabalho externo (arts. 36-37). Atenção às restrições da Lei 14.843/2024 e à irretroatividade da lei mais gravosa. Aciona com: saída temporária, visita à família, regime semiaberto, 1/6 da pena, calendário anual de saídas, permissão de saída, trabalho externo, Lei 14.843/2024, Súmulas 40 e 520 do STJ."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/execucao-saida-temporaria/SKILL.md"
"Penal"	"execucao-unificacao-penas"	"Unificação de Penas (soma na execução)"	"unificacao penas"	"Use ao elaborar pedido de unificação/soma de penas na execução penal — reunião de condenações de processos distintos (art. 111 LEP), limite de cumprimento de 40 anos (art. 75 CP), base dos benefícios pela soma total (Súmula 715/STF), detração (art. 42 CP) e frações escalonadas por natureza. Aciona com: unificação de penas, soma de penas, art. 111 LEP, art. 75 CP, limite de cumprimento, Súmula 715, concurso × unificação, nova unificação por fato posterior, frações escalonadas, juízo da execução."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/execucao-unificacao-penas/SKILL.md"
"Penal"	"extincao-punibilidade-pagamento-tributario"	"Extinção da Punibilidade pelo Pagamento — Crimes Tributários (pedidos sucessivos)"	"punibilidade pagamento tributario"	"Use ao elaborar pedido estruturado das 'válvulas' do CRIME TRIBUTÁRIO: extinção da punibilidade pelo PAGAMENTO INTEGRAL do débito a qualquer tempo (art. 9º, §2º, Lei 10.684/03; art. 83, Lei 9.430/96), SUSPENSÃO da pretensão punitiva pelo PARCELAMENTO e trancamento/sobrestamento por ausência de CONSTITUIÇÃO DEFINITIVA do crédito (Súmula Vinculante 24), em pedidos sucessivos. Aciona com: extinção da punibilidade pelo pagamento, pagamento do tributo, quitação do débito fiscal, parcelamento tributário, REFIS, PAES, PERT, transação tributária, art. 9º §2º da Lei 10.684/03, art. 83 da Lei 9.430/96, art. 34 da Lei 9.249/95, art. 69 da Lei 11.941/09, SV 24, Súmula Vinculante 24, lançamento definitivo, constituição definitiva do crédito, PAF, processo administrativo fiscal pendente, CARF, sonegação fiscal, crime contra a ordem tributária, Lei 8.137/90, apropriação indébita previdenciária (CP 168-A), sonegação previdenciária (CP 337-A), ICMS declarado e não recolhido, certidão PGFN/RFB, CND, suspensão da pretensão punitiva, suspensão da prescrição pelo parcelamento, trancamento de ação penal tributária, falta de justa causa em crime tributário."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/extincao-punibilidade-pagamento-tributario/SKILL.md"
"Penal"	"extincao-punibilidade-prescricao"	"Extinção da Punibilidade — Prescrição (pedido autônomo)"	"punibilidade prescricao"	"Use ao elaborar pedido autônomo de reconhecimento da EXTINÇÃO DA PUNIBILIDADE (art. 107 do CP), com foco em PRESCRIÇÃO — da pretensão punitiva em abstrato, superveniente/intercorrente, retroativa e da pretensão executória (arts. 109 a 119 do CP). Aciona com: extinção da punibilidade, prescrição, PPP, PPE, prescrição da pretensão punitiva, prescrição da pretensão executória, prescrição retroativa, prescrição intercorrente, prescrição superveniente, prescrição virtual/antecipada/em perspectiva (Súmula 438 STJ), pena prescrita, prazo prescricional, marcos interruptivos, causas suspensivas, art. 107 CP, art. 109 CP, art. 110 CP, art. 115 CP, art. 116 CP, art. 117 CP, réu menor de 21 na data do fato, réu maior de 70 na sentença, prescrição da multa, matéria de ordem pública, alvará de soltura por prescrição, decadência, perempção."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/extincao-punibilidade-prescricao/SKILL.md"
"Penal"	"habeas-corpus"	"Habeas Corpus (HC)"	"corpus"	"Use ao elaborar, redigir, estruturar ou revisar a peça criminal de HABEAS CORPUS (HC) no processo penal brasileiro — ação autônoma de impugnação (não é recurso) que tutela a liberdade de locomoção contra violência ou coação ilegal. Aciona com: habeas corpus, HC, impetrar habeas corpus, art. 5º LXVIII CF, art. 647 CPP, art. 648 CPP, art. 654 CPP, art. 647-A CPP, liberdade de locomoção, coação ilegal, HC preventivo, HC repressivo, impetrante, paciente, impetrado, relaxamento de prisão, revogação de prisão, trancamento de inquérito ou ação penal, autoridade coatora. Aciona também quando o cenário descreve prisão ilegal, ameaça à liberdade de ir e vir, constrangimento ilegal, em provas de OAB, concursos, prática forense. Use mesmo sem nomeação explícita quando o contexto revelar atentado à liberdade de locomoção a ser impugnado."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/habeas-corpus/SKILL.md"
"Penal"	"habilitacao-acesso-autos"	"Habilitação e Acesso aos Autos (entrada do advogado no caso)"	"acesso autos"	"Use na rotina de ENTRADA do advogado no caso criminal — habilitação nos autos com juntada de procuração, lavratura de procuração criminal (inclusive com PODERES ESPECIAIS do art. 44 do CPP para queixa-crime, renúncia, perdão, retratação e acordos), substabelecimento com ou sem reservas, pedido de vista/carga/cópias e acesso a inquérito ou autos sigilosos (art. 7º do EAOAB — Lei 8.906/94; Lei 13.245/2016; Súmula Vinculante 14). Aciona com: habilitação, habilitar-se nos autos, juntada de procuração, procuração criminal, poderes especiais, art. 44 CPP, procuração apud acta (CPP 266), substabelecimento, substabelecer com/sem reservas, vista dos autos, carga, carga rápida, cópias do processo, acesso ao inquérito, APF, plantão, flagrante, autos sigilosos, SV 14, intimação exclusiva, cadastro no PJe/eproc/ESAJ, renúncia ao mandato. Aciona também quando o cliente acabou de contratar o escritório, quando há preso em flagrante e o advogado precisa acessar o auto de prisão, ou quando outro advogado transfere o caso."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/habilitacao-acesso-autos/SKILL.md"
"Penal"	"hc-tribunais-superiores"	"Habeas Corpus nos Tribunais Superiores (STJ e STF)"	"tribunais superiores"	"Use ao elaborar, redigir ou revisar HABEAS CORPUS impetrado perante os TRIBUNAIS SUPERIORES (STJ e STF), inclusive o pedido de LIMINAR, o HC substitutivo de recurso próprio e a estratégia sucessiva TJ→STJ→STF. Aciona com: HC no STJ, HC no STF, habeas corpus em tribunal superior, liminar em habeas corpus, pedido liminar de alvará de soltura, fumus boni iuris, periculum in mora, Súmula 691 STF, superação da Súmula 691, indeferimento de liminar pelo relator, flagrante ilegalidade, teratologia, decisão teratológica, HC substitutivo de recurso ordinário, não conhecimento do writ, concessão da ordem de ofício, art. 654 § 2º CPP, art. 647-A CPP, art. 105 I c CF, art. 102 I i CF, supressão de instância, per saltum, HC sucessivo, reiteração de HC, autoridade coatora colegiada, acórdão denegatório de HC. Aciona também quando o cenário descreve prisão mantida por TJ/TRF ou por Tribunal Superior, denegação de HC na origem, urgência de soltura antes do julgamento de mérito, ou dúvida entre impetrar novo HC e interpor recurso ordinário. Use mesmo sem nomeação explícita quando o contexto revelar coação ilegal já chancelada por tribunal e a defesa precisar subir a discussão a STJ ou STF."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/hc-tribunais-superiores/SKILL.md"
"Penal"	"impugnacao-cadeia-custodia"	"Impugnação da Quebra de Cadeia de Custódia (prova física e digital)"	"cadeia custodia"	"Use ao redigir a impugnação da quebra de cadeia de custódia de prova física ou digital (CPP, arts. 158-A a 158-F — Pacote Anticrime): auditoria elo a elo do vestígio e preliminar/incidente com pedido de desentranhamento (CPP 157) e contaminação derivada. Aciona com: quebra de cadeia de custódia, cadeia de custódia, arts. 158-A a 158-F, 158-B, 158-C, 158-D, 158-E, 158-F, Pacote Anticrime, lacre rompido, lacre ausente, lacre renumerado, ficha de acompanhamento de vestígio, hash divergente, hash não documentado, gap de custódia, elo faltante, central de custódia, recipiente inadequado, vestígio, desentranhamento, art. 157, prova ilícita, prova inadmissível, contaminação derivada, frutos da árvore envenenada, extração de celular, espelhamento de WhatsApp, dados brutos da extração, droga sem lacre, arma sem lacre, laudo sem hash, impugnação de prova digital."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/impugnacao-cadeia-custodia/SKILL.md"
"Penal"	"impugnacao-infiltracao-acao-controlada"	"Impugnação de Infiltração de Agentes e Ação Controlada (meios especiais de obtenção de prova)"	"infiltracao acao controlada"	"Use ao redigir a impugnação defensiva dos meios especiais de obtenção de prova da criminalidade organizada — infiltração de agentes (Lei 12.850/2013, arts. 10 a 14), infiltração VIRTUAL em meio cibernético (Lei 12.850, arts. 10-A a 10-D, inseridos pela Lei 13.964/2019; e, para crimes contra criança/adolescente, ECA, arts. 190-A a 190-E, da Lei 13.441/2017) e ação controlada / entrega vigiada (arts. 8º e 9º) —, com teses de ausência ou vício da autorização judicial prévia, excesso de prazo/escopo, falta de subsidiariedade, flagrante preparado (Súmula 145 do STF) e agente provocador, e pedido de desentranhamento (CPP, art. 157). Aciona com: infiltração de agentes, agente infiltrado, agente disfarçado, infiltração policial, infiltração virtual, infiltração cibernética, Lei 13.441, art. 10 da 12.850, arts. 10-A a 10-D, ação controlada, flagrante diferido, flagrante retardado, entrega vigiada, entrega controlada, art. 8º da 12.850, art. 9º, flagrante preparado, flagrante provocado, Súmula 145 STF, agente provocador, crime de ensaio, delito putativo por obra do agente, autorização judicial de infiltração, prazo de seis meses, subsidiariedade, indispensabilidade, excesso de escopo, relatório circunstanciado, provocação policial, desentranhamento, art. 157, prova ilícita."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/impugnacao-infiltracao-acao-controlada/SKILL.md"
"Penal"	"impugnacao-interceptacao-sigilo"	"Impugnação de Interceptações e Quebras de Sigilo (ilicitude da obtenção)"	"interceptacao sigilo"	"Use ao redigir a impugnação defensiva de interceptação telefônica/telemática e de quebras de sigilo (Lei 9.296/96; sigilo bancário e fiscal — LC 105/2001; dados telemáticos — Marco Civil, Lei 12.965/2014; extração de celular apreendido), com teses de ilicitude da obtenção e pedido de desentranhamento (CPP, art. 157). Aciona com: interceptação telefônica, interceptação telemática, grampo, escuta, captação ambiental, art. 8º-A, Lei 9.296, quebra de sigilo, sigilo bancário, sigilo fiscal, sigilo de dados, LC 105/2001, RIF, COAF, relatório de inteligência financeira, fundamentação genérica, prorrogações sucessivas, renovação de interceptação, fishing expedition, denúncia anônima, encontro fortuito, serendipidade, celular apreendido, WhatsApp sem autorização judicial, extração de dados, dados telemáticos, ERB, registros de conexão, metadados, degravação, transcrição de áudios, prova ilícita, desentranhamento, art. 157, frutos da árvore envenenada."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/impugnacao-interceptacao-sigilo/SKILL.md"
"Penal"	"impugnacao-prova-embriaguez"	"Impugnação da Prova da Embriaguez (art. 306 do CTB)"	"prova embriaguez"	"Use ao impugnar a prova da embriaguez ao volante (art. 306 do CTB — Lei 9.503/97): auditoria do etilômetro/bafômetro (aferição e calibração INMETRO, margem de erro, resolução do CONTRAN), recusa ao teste (nemo tenetur), exame de sangue e cadeia de custódia, 'sinais notórios' com vídeo/testemunho, e prova da condução do veículo. Aciona com: embriaguez ao volante, art. 306 CTB, bafômetro, etilômetro, teste do bafômetro, lei seca, alcoolemia, recusa ao teste, exame de sangue, sinais de embriaguez, valor considerado, margem de erro do etilômetro, CNH e álcool, acidente com suspeita de álcool."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/impugnacao-prova-embriaguez/SKILL.md"
"Penal"	"incidente-falsidade-documental"	"Incidente de Falsidade Documental (CPP, arts. 145-148)"	"falsidade documental"	"Use ao arguir a falsidade de documento juntado aos autos do processo penal — incidente de falsidade documental (CPP, arts. 145-148): arguição por escrito com procuração com poderes especiais, autuação em apartado, resposta em 48h, prova em 3 dias, perícia documentoscópica e desentranhamento do documento falso. Aciona com: incidente de falsidade, arguição de falsidade documental, documento falso nos autos, falsidade material, falsidade ideológica, assinatura falsificada, contrafação, adulteração de documento, exame grafotécnico, documentoscopia, desentranhamento, CPP 145, CPP 146, CPP 147, CPP 148, poderes especiais, print adulterado, montagem de documento, documento decisivo da queixa."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/incidente-falsidade-documental/SKILL.md"
"Penal"	"incidente-insanidade-mental"	"Incidente de Insanidade Mental (CPP, arts. 149 a 154)"	"insanidade mental"	"Use ao suscitar dúvida sobre a higidez mental do acusado — requerimento de instauração do incidente de insanidade mental (CPP, arts. 149 a 154), nomeação de curador, suspensão do processo, quesitos ao perito psiquiatra, inimputabilidade e semi-imputabilidade (art. 26, caput e parágrafo único, CP), absolvição imprópria com medida de segurança e insanidade superveniente (CPP 152 e 154; LEP 183). Aciona com: incidente de insanidade mental, exame de sanidade mental, exame médico-legal psiquiátrico, CPP 149, inimputável, inimputabilidade, semi-imputável, semi-imputabilidade, art. 26 CP, doença mental, perturbação da saúde mental, transtorno mental, esquizofrenia, surto psicótico, laudo psiquiátrico, quesitos ao perito, curador ao acusado, suspensão do processo por insanidade, absolvição imprópria, medida de segurança na sentença, internação provisória art. 319 VII, doença mental superveniente, réu que adoeceu depois do crime, doença mental na execução da pena, exame de dependência toxicológica, CID, CAPS, histórico de internação psiquiátrica."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/incidente-insanidade-mental/SKILL.md"
"Penal"	"inepcia-denuncia-generica"	"Inépcia da Denúncia Genérica (crimes societários)"	"denuncia generica"	"Use ao defender administrador, sócio ou gestor em crimes societários (tributários, financeiros, previdenciários, ambientais) contra denúncia genérica: arguição de inépcia (CPP 41 e 395, I), exigência de individualização mínima da conduta em autoria coletiva, vedação da responsabilidade penal objetiva pelo cargo e desmonte do uso indevido da teoria do domínio do fato; delegação e compliance como quebra do nexo. Aciona com: inépcia da denúncia, denúncia genérica, denúncia geral, art. 41 CPP, art. 395 I CPP, rejeição da denúncia, trancamento da ação penal, HC trancamento, falta de justa causa, crimes societários, penal empresarial, autoria coletiva, domínio do fato, responsabilidade objetiva do sócio, contrato social, delegação de poderes, compliance, resposta à acusação (preliminar), Lei 8.137, Lei 7.492 art. 25, CP 168-A, Lei 9.605 arts. 2º/3º."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Penal/inepcia-denuncia-generica/SKILL.md"
